Equipment No,Sample dt,ACIDITY,BDV,C2H2,C2H4,C2H6,CH4,CO,CO2,FURAN_2FAL,FURAN_TOTAL,H2,IFT,MOISTURE,RESISTIVITY,TAN_DELTA,TDCG,dga_gas_count,has_5plus_gases,has_all_7_gases,has_duval_gases,Equipment description,Object Type,MAKE,Manufacturer Serial Number,YOM,DOC,Voltage,CAP,PTR OIL CAPACITY,Functional Location,Description of functional location,age_years,capacity_mva,fault_label,fault_code,consensus_confidence,n_methods_applied,n_methods_agreeing,method_duval_triangle,method_duval_pentagon,method_iec_ratio,method_rogers,method_key_gas,dgaf,dgaf_rate_penalty,dgaf_normalized,bdv_score,moisture_score,acidity_score,tan_delta_score,chi,risk_level,condition_override,dp_estimated,remaining_life_pct,insulation_life_used_pct,insulation_condition
10006237,2025-06-28,,,,,,,26.3,526.7,,,,,18.0,324.89,0.001011,,2,False,False,False,"220/132KV, 100MVA PTR-II",PTR 100MVA,TRAFO UNION,302513,1975.0,2010-02-24,220,100,49785.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,16.093086926762492,100.0,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,75.0,,100.0,95.0,Excellent,False,,,,
10006237,2025-09-10,,,,,,,42.0,857.4,,,15.3,,14.5,413.88,0.001421,,3,False,False,False,"220/132KV, 100MVA PTR-II",PTR 100MVA,TRAFO UNION,302513,1975.0,2010-02-24,220,100,49785.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,16.093086926762492,100.0,Normal,0,1.0,1,0,,,,,T1,9.0,0.9,90.0,,75.0,,100.0,88.33333333333333,Excellent,False,,,,
10006258,2021-06-21,,,,,,,71.412,1220.687,,,61.121,,14.1,181.86,0.002684,,3,False,False,False,"220/132KV, 100MVA PTR-III",PTR 100MVA,CROMPTON GREAVES LTD(CGL),24444,1983.0,2015-04-10,220,100,33830.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,10.97056810403833,100.0,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,75.0,,100.0,95.0,Excellent,False,,,,
10006258,2021-10-26,,,,,,,66.08,1517.91,,,158.08,,9.9,105.33,0.0037,,3,False,False,False,"220/132KV, 100MVA PTR-III",PTR 100MVA,CROMPTON GREAVES LTD(CGL),24444,1983.0,2015-04-10,220,100,33830.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,10.97056810403833,100.0,PD,1,1.0,1,1,,,,,PD,7.875,0.9,78.75,,100.0,,100.0,85.83333333333333,Good,True,,,,
10006258,2021-12-22,0.04,,,,,,,75.82,,,,,19.6,239.3,0.002033,,1,False,False,False,"220/132KV, 100MVA PTR-III",PTR 100MVA,CROMPTON GREAVES LTD(CGL),24444,1983.0,2015-04-10,220,100,33830.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,10.97056810403833,100.0,Normal,0,1.0,0,0,,,,,,9.5,0.95,95.0,,75.0,100.0,100.0,92.64705882352942,Excellent,False,,,,
10006258,2022-06-10,,,,,,,23.18,712.76,,,44.13,,21.5,34.0,0.011261,,3,False,False,False,"220/132KV, 100MVA PTR-III",PTR 100MVA,CROMPTON GREAVES LTD(CGL),24444,1983.0,2015-04-10,220,100,33830.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,10.97056810403833,100.0,Normal,0,1.0,1,0,,,,,PD,9.5,0.95,95.0,,50.0,,100.0,86.66666666666667,Excellent,False,,,,
10006258,2022-06-17,,,,,,,35.41,924.61,,,62.13,,15.4,240.46,0.002516,,3,False,False,False,"220/132KV, 100MVA PTR-III",PTR 100MVA,CROMPTON GREAVES LTD(CGL),24444,1983.0,2015-04-10,220,100,33830.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,10.97056810403833,100.0,Normal,0,1.0,1,0,,,,,PD,8.5,0.85,85.0,,75.0,,100.0,85.0,Excellent,False,,,,
10006258,2023-02-09,,,,9.497,55.747,44.673,114.992,1425.608,,,7.226,,7.3,,,,6,True,False,False,"220/132KV, 100MVA PTR-III",PTR 100MVA,CROMPTON GREAVES LTD(CGL),24444,1983.0,2015-04-10,220,100,33830.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,10.97056810403833,100.0,Normal,0,1.0,1,0,,,,,T1,8.5,0.85,85.0,,100.0,,,88.46153846153845,Excellent,False,,,,
10006258,2023-02-20,,,,,,,112.85,2173.519,,,,,15.6,,,,2,False,False,False,"220/132KV, 100MVA PTR-III",PTR 100MVA,CROMPTON GREAVES LTD(CGL),24444,1983.0,2015-04-10,220,100,33830.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,10.97056810403833,100.0,Normal,0,1.0,1,0,,,,,T1,9.0,0.9,90.0,,75.0,,,86.53846153846153,Excellent,False,,,,
10006258,2023-03-09,,,,,,,90.391,1757.191,,,,,15.1,240.97,0.001963,,2,False,False,False,"220/132KV, 100MVA PTR-III",PTR 100MVA,CROMPTON GREAVES LTD(CGL),24444,1983.0,2015-04-10,220,100,33830.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,10.97056810403833,100.0,Normal,0,1.0,1,0,,,,,T1,9.0,0.9,90.0,,75.0,,100.0,88.33333333333333,Excellent,False,,,,
10006258,2023-10-11,,,,,,,258.12,4152.38,,,6.52,,17.7,160.37,0.002334,,3,False,False,False,"220/132KV, 100MVA PTR-III",PTR 100MVA,CROMPTON GREAVES LTD(CGL),24444,1983.0,2015-04-10,220,100,33830.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,10.97056810403833,100.0,T1,4,1.0,1,1,,,,,T1,7.875,0.9,78.75,,75.0,,100.0,80.83333333333333,Good,True,,,,
10006258,2023-11-14,,,,,,,367.56,4104.71,,,8.53,,13.6,353.78,0.001688,,3,False,False,False,"220/132KV, 100MVA PTR-III",PTR 100MVA,CROMPTON GREAVES LTD(CGL),24444,1983.0,2015-04-10,220,100,33830.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,10.97056810403833,100.0,T1,4,1.0,1,1,,,,,T1,7.71875,0.95,77.1875,,75.0,,100.0,79.79166666666667,Good,False,,,,
10006258,2024-08-08,,,,1.3,,,,2799.1,,,12.9,,13.4,326.45,0.001902,,3,False,False,False,"220/132KV, 100MVA PTR-III",PTR 100MVA,CROMPTON GREAVES LTD(CGL),24444,1983.0,2015-04-10,220,100,33830.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,10.97056810403833,100.0,PD,1,1.0,1,1,,,,,PD,9.104166666666666,0.95,91.04166666666667,,75.0,,100.0,89.02777777777779,Good,True,,,,
10006258,2025-02-06,,,,,,,123.8,1852.7,,,2.8,,20.1,276.08,0.002142,,3,False,False,False,"220/132KV, 100MVA PTR-III",PTR 100MVA,CROMPTON GREAVES LTD(CGL),24444,1983.0,2015-04-10,220,100,33830.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,10.97056810403833,100.0,Normal,0,1.0,1,0,,,,,T1,9.5,0.95,95.0,,50.0,,100.0,86.66666666666667,Excellent,False,,,,
10006258,2025-09-10,,,,,,,117.6,2297.4,,,,,19.5,276.41,0.002086,,2,False,False,False,"220/132KV, 100MVA PTR-III",PTR 100MVA,CROMPTON GREAVES LTD(CGL),24444,1983.0,2015-04-10,220,100,33830.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,10.97056810403833,100.0,Normal,0,1.0,1,0,,,,,T1,9.5,0.95,95.0,,75.0,,100.0,91.66666666666667,Excellent,False,,,,
10006279,2021-02-02,,84.9,,,,5.48,324.3,3366.7,,,7.24,,4.4,1250.0,,,4,False,False,False,315MVA-400/220/33KV-AUTOTRANSFORMER-I,PTR 315MVA,ABB,14001-001,2004.0,2005-12-18,400,315,121000.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,20.279260780287473,315.0,T1,4,1.0,1,1,,,,,T1,9.642857142857142,1.0,96.42857142857142,100.0,100.0,,,97.76785714285712,Good,True,,,,
10006279,2021-08-18,,,,4.32,,3.42,194.21,2002.83,,,54.6,,4.4,3080.0,0.000315,,5,True,False,False,315MVA-400/220/33KV-AUTOTRANSFORMER-I,PTR 315MVA,ABB,14001-001,2004.0,2005-12-18,400,315,121000.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,20.279260780287473,315.0,Normal,0,1.0,1,0,,,,,T1,8.5,0.85,85.0,,100.0,,100.0,90.0,Excellent,False,,,,
10006279,2022-02-26,,,,,,3.69,205.37,2808.01,,,53.4,,5.6,235.32,0.001338,,4,False,False,False,315MVA-400/220/33KV-AUTOTRANSFORMER-I,PTR 315MVA,ABB,14001-001,2004.0,2005-12-18,400,315,121000.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,20.279260780287473,315.0,T1,4,1.0,1,1,,,,,T1,9.160714285714285,0.95,91.60714285714285,,100.0,,100.0,94.40476190476188,Good,True,,,,
10006279,2022-08-22,,,,2.06,1.14,2.46,128.23,2212.8,,,11.64,,5.2,173.61,0.001971,,6,True,False,False,315MVA-400/220/33KV-AUTOTRANSFORMER-I,PTR 315MVA,ABB,14001-001,2004.0,2005-12-18,400,315,121000.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,20.279260780287473,315.0,Normal,0,1.0,1,0,,,,,T1,8.5,0.85,85.0,,100.0,,100.0,90.0,Excellent,False,,,,
10006279,2023-02-09,,,,,,9.249,490.634,2758.717,,,6.551,,6.6,,,,4,False,False,False,315MVA-400/220/33KV-AUTOTRANSFORMER-I,PTR 315MVA,ABB,14001-001,2004.0,2005-12-18,400,315,121000.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,20.279260780287473,315.0,T1,4,1.0,1,1,,,,,T1,8.357142857142858,0.9,83.57142857142857,,100.0,,,87.36263736263736,Good,True,,,,
10006279,2023-08-14,,,,,,10.4,567.97,4705.01,,,7.02,,5.2,770.3,0.000701,,4,False,False,False,315MVA-400/220/33KV-AUTOTRANSFORMER-I,PTR 315MVA,ABB,14001-001,2004.0,2005-12-18,400,315,121000.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,20.279260780287473,315.0,T1,4,1.0,1,1,,,,,T1,8.035714285714286,0.9,80.35714285714286,,100.0,,100.0,86.90476190476191,Good,True,,,,
10006279,2024-03-14,,,,4.42,,6.1,483.96,6687.58,,,7.78,,4.7,862.49,0.000747,,5,True,False,False,315MVA-400/220/33KV-AUTOTRANSFORMER-I,PTR 315MVA,ABB,14001-001,2004.0,2005-12-18,400,315,121000.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,20.279260780287473,315.0,T1,4,1.0,1,1,,,,,T1,8.325000000000001,0.9,83.25000000000001,,100.0,,100.0,88.83333333333333,Good,True,,,,
10006279,2024-10-22,,,,,,7.2,472.8,2934.5,,,4.5,,4.3,1630.0,0.000338,,4,False,False,False,315MVA-400/220/33KV-AUTOTRANSFORMER-I,PTR 315MVA,ABB,14001-001,2004.0,2005-12-18,400,315,121000.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,20.279260780287473,315.0,T1,4,1.0,1,1,,,,,T1,8.821428571428571,0.95,88.21428571428571,,100.0,,100.0,92.14285714285715,Good,True,,,,
10006279,2025-04-21,,,,,,5.0,341.2,2871.7,,,3.6,,5.1,678.97,0.001124,,4,False,False,False,315MVA-400/220/33KV-AUTOTRANSFORMER-I,PTR 315MVA,ABB,14001-001,2004.0,2005-12-18,400,315,121000.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,20.279260780287473,315.0,T1,4,1.0,1,1,,,,,T1,9.160714285714285,0.95,91.60714285714285,,100.0,,100.0,94.40476190476188,Good,True,,,,
10006279,2025-10-06,,,,,,,515.8,1255.5,,,4.0,,5.3,513.9,0.000538,,3,False,False,False,315MVA-400/220/33KV-AUTOTRANSFORMER-I,PTR 315MVA,ABB,14001-001,2004.0,2005-12-18,400,315,121000.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,20.279260780287473,315.0,T1,4,1.0,1,1,,,,,T1,8.4375,0.9,84.375,,100.0,,100.0,89.58333333333333,Good,True,,,,
10006303,2021-02-02,,76.6,,6.96,,6.84,218.34,3560.01,,,15.68,,3.5,2240.0,,,5,True,False,False,315MVA-400/220/33KV-AUTOTRANSFORMER-II,PTR 315MVA,ABB,14001-003,2004.0,2006-04-29,400,315,121000.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,19.917864476386036,315.0,T1,4,1.0,1,1,,,,,T1,9.75,1.0,97.5,100.0,100.0,,,98.4375,Good,True,,,,
10006303,2021-08-18,,,,8.08,,4.23,127.73,1783.12,,,57.59,,4.5,3040.0,0.000245,,5,True,False,False,315MVA-400/220/33KV-AUTOTRANSFORMER-II,PTR 315MVA,ABB,14001-003,2004.0,2006-04-29,400,315,121000.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,19.917864476386036,315.0,Normal,0,1.0,1,0,,,,,T1,8.5,0.85,85.0,,100.0,,100.0,90.0,Excellent,False,,,,
10006303,2022-02-26,,,2.06,7.63,,6.23,193.41,30004.16,,,68.53,,4.4,282.56,0.000786,,6,True,False,True,315MVA-400/220/33KV-AUTOTRANSFORMER-II,PTR 315MVA,ABB,14001-003,2004.0,2006-04-29,400,315,121000.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,19.917864476386036,315.0,D1,2,0.75,2,1,D1,,,,T1,7.800000000000002,0.9,78.00000000000001,,100.0,,100.0,85.33333333333333,Fair,True,,,,
10006303,2022-08-22,,,,6.59,2.0,4.21,127.4,2713.5,,,49.41,,4.7,161.23,0.00141,,6,True,False,False,315MVA-400/220/33KV-AUTOTRANSFORMER-II,PTR 315MVA,ABB,14001-003,2004.0,2006-04-29,400,315,121000.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,19.917864476386036,315.0,T1,4,1.0,1,1,,,,,T1,8.33653846153846,0.85,83.3653846153846,,100.0,,100.0,88.9102564102564,Good,True,,,,
10006303,2023-02-09,,,,9.487,,12.638,408.348,2759.615,,,10.3627,,5.5,,,,5,True,False,False,315MVA-400/220/33KV-AUTOTRANSFORMER-II,PTR 315MVA,ABB,14001-003,2004.0,2006-04-29,400,315,121000.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,19.917864476386036,315.0,T1,4,1.0,1,1,,,,,T1,8.55,0.9,85.50000000000001,,100.0,,,88.84615384615385,Good,True,,,,
10006303,2023-08-14,,,,11.42,,15.07,505.48,5010.03,,,11.89,,3.9,995.09,0.000372,,5,True,False,False,315MVA-400/220/33KV-AUTOTRANSFORMER-II,PTR 315MVA,ABB,14001-003,2004.0,2006-04-29,400,315,121000.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,19.917864476386036,315.0,T1,4,1.0,1,1,,,,,T1,8.325000000000001,0.9,83.25000000000001,,100.0,,100.0,88.83333333333333,Good,True,,,,
10006303,2024-03-14,,,,16.43,,8.4,421.03,7022.49,,,9.51,,4.8,883.57,0.00075,,5,True,False,False,315MVA-400/220/33KV-AUTOTRANSFORMER-II,PTR 315MVA,ABB,14001-003,2004.0,2006-04-29,400,315,121000.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,19.917864476386036,315.0,T1,4,1.0,1,1,,,,,T1,8.325000000000001,0.9,83.25000000000001,,100.0,,100.0,88.83333333333333,Good,True,,,,
10006303,2024-10-22,,,,6.1,,7.3,304.3,2211.6,,,4.2,,4.6,954.06,0.000369,,5,True,False,False,315MVA-400/220/33KV-AUTOTRANSFORMER-II,PTR 315MVA,ABB,14001-003,2004.0,2006-04-29,400,315,121000.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,19.917864476386036,315.0,Normal,0,1.0,1,0,,,,,T1,8.5,0.85,85.0,,100.0,,100.0,90.0,Excellent,False,,,,
10006303,2025-04-21,,,,6.9,,8.0,313.6,2990.1,,,5.4,,4.2,1740.0,0.00054,,5,True,False,False,315MVA-400/220/33KV-AUTOTRANSFORMER-II,PTR 315MVA,ABB,14001-003,2004.0,2006-04-29,400,315,121000.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,19.917864476386036,315.0,T1,4,1.0,1,1,,,,,T1,9.2625,0.95,92.62499999999999,,100.0,,100.0,95.08333333333333,Good,True,,,,
10006303,2025-10-06,,,,5.3,,8.2,558.6,1553.8,,,7.2,,4.4,366.66,0.000572,,5,True,False,False,315MVA-400/220/33KV-AUTOTRANSFORMER-II,PTR 315MVA,ABB,14001-003,2004.0,2006-04-29,400,315,121000.0,SS-400KV-MNBL,MANUBOLU-400/220/132KV-SUBSTATION,19.917864476386036,315.0,T1,4,1.0,1,1,,,,,T1,8.775,0.9,87.75,,100.0,,100.0,91.83333333333333,Good,True,,,,
10006635,2022-04-12,,,,0.85,,1.43,107.58,311.63,,,5.37,,9.8,703.34,0.00253,115.23,5,True,False,False,"132/33KV, 50MVA PTR",PTR 50MVA,BBL,5695/19,2020.0,2020-02-11,132,50,15805.0,SS-132KV-NVPM,NAKKAVANIPALEM-132/33KV-SUBSTATION,6.1300479123887746,50.0,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,100.0,,100.0,100.0,Excellent,False,,,,
10006635,2022-12-06,,,,2.44,1.39,3.75,134.49,429.65,,,7.96,,5.8,805.47,0.002846,150.03,6,True,False,False,"132/33KV, 50MVA PTR",PTR 50MVA,BBL,5695/19,2020.0,2020-02-11,132,50,15805.0,SS-132KV-NVPM,NAKKAVANIPALEM-132/33KV-SUBSTATION,6.1300479123887746,50.0,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,100.0,,100.0,100.0,Excellent,False,,,,
10006635,2023-06-07,,,,2.09,1.48,4.22,154.99,234.97,,,7.81,,7.0,,,170.59,6,True,False,False,"132/33KV, 50MVA PTR",PTR 50MVA,BBL,5695/19,2020.0,2020-02-11,132,50,15805.0,SS-132KV-NVPM,NAKKAVANIPALEM-132/33KV-SUBSTATION,6.1300479123887746,50.0,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,100.0,,,100.0,Excellent,False,,,,
10006635,2023-12-21,,,,,0.35,2.44,122.31,474.68,,,6.88,,6.5,,,131.98,5,True,False,False,"132/33KV, 50MVA PTR",PTR 50MVA,BBL,5695/19,2020.0,2020-02-11,132,50,15805.0,SS-132KV-NVPM,NAKKAVANIPALEM-132/33KV-SUBSTATION,6.1300479123887746,50.0,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,100.0,,,100.0,Excellent,False,,,,
10006635,2024-09-12,,,,,,,63.55,77.09,,,8.6,,10.4,1010.0,0.003189,72.15,3,False,False,False,"132/33KV, 50MVA PTR",PTR 50MVA,BBL,5695/19,2020.0,2020-02-11,132,50,15805.0,SS-132KV-NVPM,NAKKAVANIPALEM-132/33KV-SUBSTATION,6.1300479123887746,50.0,Normal,0,1.0,1,0,,,,,T1,9.5,0.95,95.0,,75.0,,100.0,91.66666666666667,Excellent,False,,,,
10006635,2025-04-25,,,,2.31,0.32,5.65,275.05,733.34,,,14.27,,9.5,,,297.6,6,True,False,False,"132/33KV, 50MVA PTR",PTR 50MVA,BBL,5695/19,2020.0,2020-02-11,132,50,15805.0,SS-132KV-NVPM,NAKKAVANIPALEM-132/33KV-SUBSTATION,6.1300479123887746,50.0,Normal,0,1.0,1,0,,,,,T1,9.0,0.9,90.0,,100.0,,,92.3076923076923,Excellent,False,,,,
10006635,2025-07-11,,,,0.87,,5.36,167.34,634.79,,,7.62,,,,,181.19,5,True,False,False,"132/33KV, 50MVA PTR",PTR 50MVA,BBL,5695/19,2020.0,2020-02-11,132,50,15805.0,SS-132KV-NVPM,NAKKAVANIPALEM-132/33KV-SUBSTATION,6.1300479123887746,50.0,Normal,0,1.0,1,0,,,,,T1,9.5,0.95,95.0,,,,,95.0,Excellent,False,,,,
10006635,2026-01-21,,,,0.54,,2.61,162.44,885.38,,,,,6.0,1110.0,0.002787,165.59,4,False,False,False,"132/33KV, 50MVA PTR",PTR 50MVA,BBL,5695/19,2020.0,2020-02-11,132,50,15805.0,SS-132KV-NVPM,NAKKAVANIPALEM-132/33KV-SUBSTATION,6.1300479123887746,50.0,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,100.0,,100.0,100.0,Excellent,False,,,,
10006655,2022-04-12,,,,26.82,8.33,18.12,798.85,2796.91,,,5.78,,9.1,3010.0,0.000414,857.9,6,True,False,False,"132/33KV, 80MVA PTR",PTR 80MVA,T&R,220095,2009.0,2010-01-20,132,80,26400.0,SS-132KV-NVPM,NAKKAVANIPALEM-132/33KV-SUBSTATION,16.188911704312115,80.0,T1,4,1.0,1,1,,,,,T1,9.423076923076923,1.0,94.23076923076923,,100.0,,100.0,96.15384615384615,Good,True,,,,
10006655,2022-12-06,,,,31.51,10.9,22.94,765.15,3173.07,,,7.72,,7.3,3030.0,0.000741,838.22,6,True,False,False,"132/33KV, 80MVA PTR",PTR 80MVA,T&R,220095,2009.0,2010-01-20,132,80,26400.0,SS-132KV-NVPM,NAKKAVANIPALEM-132/33KV-SUBSTATION,16.188911704312115,80.0,T1,4,1.0,1,1,,,,,T1,9.423076923076923,1.0,94.23076923076923,,100.0,,100.0,96.15384615384615,Good,True,,,,
10006655,2023-06-07,,,,27.36,10.57,22.8,648.53,1262.57,,,8.55,,39.7,,,717.81,6,True,False,False,"132/33KV, 80MVA PTR",PTR 80MVA,T&R,220095,2009.0,2010-01-20,132,80,26400.0,SS-132KV-NVPM,NAKKAVANIPALEM-132/33KV-SUBSTATION,16.188911704312115,80.0,T1,4,1.0,1,1,,,,,T1,8.653846153846153,0.9,86.53846153846153,,25.0,,,72.33727810650888,Good,False,,,,
10006655,2023-09-19,,,,7.31,2.7,12.97,491.5,3855.94,,,6.25,,9.5,,,520.73,6,True,False,False,"132/33KV, 80MVA PTR",PTR 80MVA,T&R,220095,2009.0,2010-01-20,132,80,26400.0,SS-132KV-NVPM,NAKKAVANIPALEM-132/33KV-SUBSTATION,16.188911704312115,80.0,T1,4,1.0,1,1,,,,,T1,7.211538461538462,0.75,72.11538461538461,,100.0,,,78.55029585798816,Good,False,,,,
10006655,2023-12-21,,,,,0.35,2.44,122.31,474.68,,,6.88,,6.5,,,131.98,5,True,False,False,"132/33KV, 80MVA PTR",PTR 80MVA,T&R,220095,2009.0,2010-01-20,132,80,26400.0,SS-132KV-NVPM,NAKKAVANIPALEM-132/33KV-SUBSTATION,16.188911704312115,80.0,Normal,0,1.0,1,0,,,,,T1,8.5,0.85,85.0,,100.0,,,88.46153846153845,Excellent,False,,,,
10006655,2024-09-12,,,,10.67,2.98,17.24,317.7,466.57,,,26.1,,14.0,,,374.69,6,True,False,False,"132/33KV, 80MVA PTR",PTR 80MVA,T&R,220095,2009.0,2010-01-20,132,80,26400.0,SS-132KV-NVPM,NAKKAVANIPALEM-132/33KV-SUBSTATION,16.188911704312115,80.0,Normal,0,1.0,1,0,,,,,T1,9.5,0.95,95.0,,75.0,,,90.38461538461539,Excellent,False,,,,
10006655,2025-04-25,,,,33.5,11.74,27.48,766.08,2801.79,,,10.97,,15.4,3690.0,0.00032,849.77,6,True,False,False,"132/33KV, 80MVA PTR",PTR 80MVA,T&R,220095,2009.0,2010-01-20,132,80,26400.0,SS-132KV-NVPM,NAKKAVANIPALEM-132/33KV-SUBSTATION,16.188911704312115,80.0,T1,4,1.0,1,1,,,,,T1,8.009615384615385,0.85,80.09615384615385,,75.0,,100.0,81.73076923076924,Good,True,,,,
10006655,2025-07-11,,,,20.13,7.95,20.14,458.08,2111.61,,,9.43,,,,,515.73,6,True,False,False,"132/33KV, 80MVA PTR",PTR 80MVA,T&R,220095,2009.0,2010-01-20,132,80,26400.0,SS-132KV-NVPM,NAKKAVANIPALEM-132/33KV-SUBSTATION,16.188911704312115,80.0,T1,4,1.0,1,1,,,,,T1,7.35576923076923,0.75,73.5576923076923,,,,,73.5576923076923,Good,False,,,,
10006655,2026-01-21,,,,7.1,2.08,11.9,437.17,3387.98,,,5.37,,9.2,3830.0,0.000676,463.62,6,True,False,False,"132/33KV, 80MVA PTR",PTR 80MVA,T&R,220095,2009.0,2010-01-20,132,80,26400.0,SS-132KV-NVPM,NAKKAVANIPALEM-132/33KV-SUBSTATION,16.188911704312115,80.0,T1,4,1.0,1,1,,,,,T1,8.653846153846153,0.9,86.53846153846153,,100.0,,100.0,91.02564102564104,Good,True,,,,
10006656,2024-10-19,,,,4.36,1.47,8.58,158.33,305.94,,,7.59,,12.1,,,180.33,6,True,False,False,"132/33KV, 80MVA PTR-OLTC",PTR OLTC,,V-OLTC-037,,1997-12-09,132,80,0.0,SS-132KV-NVPM,NAKKAVANIPALEM-132/33KV-SUBSTATION,28.303901437371664,80.0,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,75.0,,,94.23076923076923,Excellent,False,,,,
10006808,2021-06-25,,,,13.003,,,55.905,1606.514,,,,,17.6,,,,3,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-I,PTR31.5MVA,IMP,7243,2013.0,2014-05-21,132,31.5,16000.0,SS-132KV-NDGM,NANDIGAMA-132/33KV-SUBSTATION,11.85763175906913,31.5,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,75.0,,,94.23076923076923,Excellent,False,,,,
10006808,2021-12-30,,,,12.55,,,53.144,,,,,,6.7,702.19,0.001188,,2,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-I,PTR31.5MVA,IMP,7243,2013.0,2014-05-21,132,31.5,16000.0,SS-132KV-NDGM,NANDIGAMA-132/33KV-SUBSTATION,11.85763175906913,31.5,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,100.0,,100.0,100.0,Excellent,False,,,,
10006808,2022-06-04,,,,7.63,,,34.48,805.43,,,,,10.2,343.5,0.002147,,3,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-I,PTR31.5MVA,IMP,7243,2013.0,2014-05-21,132,31.5,16000.0,SS-132KV-NDGM,NANDIGAMA-132/33KV-SUBSTATION,11.85763175906913,31.5,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,75.0,,100.0,95.0,Excellent,False,,,,
10006808,2022-12-08,,,,11.83,,,87.212,1458.563,,,,,5.8,422.82,0.001586,,3,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-I,PTR31.5MVA,IMP,7243,2013.0,2014-05-21,132,31.5,16000.0,SS-132KV-NDGM,NANDIGAMA-132/33KV-SUBSTATION,11.85763175906913,31.5,Normal,0,1.0,1,0,,,,,T1,9.0,0.9,90.0,,100.0,,100.0,93.33333333333333,Excellent,False,,,,
10006808,2023-06-21,,,,6.78,,,69.15,1292.69,,,,,9.3,311.12,0.00328,,3,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER-I,PTR31.5MVA,IMP,7243,2013.0,2014-05-21,132,31.5,16000.0,SS-132KV-NDGM,NANDIGAMA-132/33KV-SUBSTATION,11.85763175906913,31.5,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,100.0,,100.0,100.0,Excellent,False,,,,
